file1,att1,sizeDistinct1,file2,att2,sizeDistinct2,joinSize,containment1,containment2,jaccard,size1,size2,label
movie_metadata.csv,country,64,fifa_ranking.csv,country_full,216,52,0.8125,0.240740741,0.185714286,4932,57793,semantic
movie_metadata.csv,country,64,gender_development.csv,Country,195,51,0.796875,0.261538462,0.196911197,4932,195,semantic
cwurData.csv,country,59,whr2015.csv,Country,158,56,0.949152542,0.35443038,0.258064516,2200,158,semantic
cwurData.csv,country,59,countries_of_the_world.csv,Country,225,56,0.949152542,0.248888889,0.197183099,2200,227,semantic
Word_University_Rank_2020.csv,Country,92,wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,87,0.945652174,0.353658537,0.25739645,1396,246,semantic
whr2015.csv,Country,158,World_countries_env_vars.csv,Country,243,149,0.943037975,0.613168724,0.371571072,158,243,semantic
Word_University_Rank_2020.csv,Country,92,whr2015.csv,Country,158,86,0.934782609,0.544303797,0.344,1396,158,semantic
Word_University_Rank_2020.csv,Country,92,countries_of_the_world.csv,Country,225,86,0.934782609,0.382222222,0.271293375,1396,227,semantic
Word_University_Rank_2020.csv,Country,92,World_countries_env_vars.csv,Country,243,86,0.934782609,0.353909465,0.256716418,1396,243,semantic
cwurData.csv,country,59,World_countries_env_vars.csv,Country,243,55,0.93220339,0.226337449,0.182119205,2200,243,semantic
whr2015.csv,Country,158,countries_of_the_world.csv,Country,225,145,0.917721519,0.644444444,0.378590078,158,227,semantic
whr2015.csv,Country,158,fifa_ranking.csv,country_full,216,143,0.905063291,0.662037037,0.382352941,158,57793,semantic
Word_University_Rank_2020.csv,Country,92,gender_development.csv,Country,195,82,0.891304348,0.420512821,0.285714286,1396,195,semantic
Word_University_Rank_2020.csv,Country,92,fifa_ranking.csv,country_full,216,82,0.891304348,0.37962963,0.266233766,1396,57793,semantic
cwurData.csv,country,59,fifa_ranking.csv,country_full,216,52,0.881355932,0.240740741,0.189090909,2200,57793,semantic
whr2015.csv,Country,158,gender_development.csv,Country,195,138,0.873417722,0.707692308,0.390934844,158,195,semantic
countries_of_the_world.csv,Country,225,World_countries_env_vars.csv,Country,243,195,0.866666667,0.802469136,0.416666667,227,243,semantic
cwurData.csv,country,59,gender_development.csv,Country,195,51,0.86440678,0.261538462,0.200787402,2200,195,semantic
movies.csv,country,57,countries_of_the_world.csv,Country,225,49,0.859649123,0.217777778,0.173758865,6820,227,semantic
movies.csv,country,57,World_countries_env_vars.csv,Country,243,48,0.842105263,0.197530864,0.16,6820,243,semantic
who_suicide_statistics.csv,country,141,World_countries_env_vars.csv,Country,243,118,0.836879433,0.485596708,0.307291667,43776,243,semantic
movies.csv,country,57,whr2015.csv,Country,158,47,0.824561404,0.297468354,0.218604651,6820,158,semantic
movies.csv,country,57,fifa_ranking.csv,country_full,216,47,0.824561404,0.217592593,0.172161172,6820,57793,semantic
who_suicide_statistics.csv,country,141,countries_of_the_world.csv,Country,225,116,0.822695035,0.515555556,0.316939891,43776,227,semantic
cwurData.csv,country,59,who_suicide_statistics.csv,country,141,48,0.813559322,0.340425532,0.24,2200,43776,semantic
movies.csv,country,57,movie_metadata.csv,country,64,46,0.807017544,0.71875,0.380165289,6820,4932,semantic
who_suicide_statistics.csv,country,141,fifa_ranking.csv,country_full,216,112,0.794326241,0.518518519,0.31372549,43776,57793,semantic
who_suicide_statistics.csv,country,141,gender_development.csv,Country,195,111,0.787234043,0.569230769,0.330357143,43776,195,semantic
countries_of_the_world.csv,Country,225,fifa_ranking.csv,country_full,216,176,0.782222222,0.814814815,0.399092971,227,57793,semantic
movies.csv,country,57,gender_development.csv,Country,195,44,0.771929825,0.225641026,0.174603175,6820,195,semantic
Word_University_Rank_2020.csv,Country,92,who_suicide_statistics.csv,country,141,70,0.760869565,0.496453901,0.300429185,1396,43776,semantic
cwurData.csv,country,59,movie_metadata.csv,country,64,43,0.728813559,0.671875,0.349593496,2200,4932,semantic
World_countries_env_vars.csv,Country,243,fifa_ranking.csv,country_full,216,177,0.728395062,0.819444444,0.385620915,243,57793,semantic
movies.csv,country,57,who_suicide_statistics.csv,country,141,41,0.719298246,0.290780142,0.207070707,6820,43776,semantic
countries_of_the_world.csv,Country,225,gender_development.csv,Country,195,160,0.711111111,0.820512821,0.380952381,227,195,semantic
cwurData.csv,country,59,movies.csv,country,57,41,0.694915254,0.719298246,0.353448276,2200,6820,semantic
World_countries_env_vars.csv,Country,243,gender_development.csv,Country,195,164,0.674897119,0.841025641,0.374429224,243,195,semantic
worldcitiespop.csv,Country,234,countries_and_continents.csv,MARC,244,153,0.653846154,0.62704918,0.320083682,3173958,251,domain
Word_University_Rank_2020.csv,Country,92,netflix_titles.csv,country,563,56,0.608695652,0.09946714,0.085496183,1396,6236,semantic
Word_University_Rank_2020.csv,Country,92,cwurData.csv,country,59,54,0.586956522,0.915254237,0.357615894,1396,2200,semantic
whr2015.csv,Country,158,who_suicide_statistics.csv,country,141,92,0.582278481,0.65248227,0.307692308,158,43776,semantic
Word_University_Rank_2020.csv,Country,92,movie_metadata.csv,country,64,47,0.510869565,0.734375,0.301282051,1396,4932,semantic
Word_University_Rank_2020.csv,Country,92,movies.csv,country,57,46,0.5,0.807017544,0.308724832,1396,6820,semantic
whr2015.csv,Country,158,movie_metadata.csv,country,64,55,0.348101266,0.859375,0.247747748,158,4932,semantic
who_suicide_statistics.csv,country,141,movie_metadata.csv,country,64,43,0.304964539,0.671875,0.209756098,43776,4932,semantic
netflix_titles.csv,country,563,cwurData.csv,country,59,46,0.081705151,0.779661017,0.073954984,6236,2200,semantic
netflix_titles.csv,country,563,movie_metadata.csv,country,64,46,0.081705151,0.71875,0.073365231,6236,4932,semantic
netflix_titles.csv,country,563,movies.csv,country,57,40,0.071047957,0.701754386,0.064516129,6236,6820,semantic
dataset_34_postoperative-patient-data.csv,decision,3,countries_and_continents.csv,DS,198,3,1,0.015151515,0.014925373,90,251,domain
dataset_34_postoperative-patient-data.csv,decision,3,countries_and_continents.csv,ITU,233,2,0.666666667,0.008583691,0.008474576,90,251,domain
dataset_34_postoperative-patient-data.csv,decision,3,dataset_1_anneal.csv,steel,8,2,0.666666667,0.25,0.181818182,90,898,domain
dataset_34_postoperative-patient-data.csv,decision,3,dataset_1_anneal.csv,condition,3,2,0.666666667,0.666666667,0.333333333,90,898,domain
movies.csv,director,2759,movie_metadata.csv,director_name,2346,1532,0.55527365,0.653026428,0.300097943,6820,4932,semantic
IMDB-Movie-Data.csv,Director,646,movies.csv,director,2759,532,0.823529412,0.192823487,0.156240822,1000,6820,semantic
IMDB-Movie-Data.csv,Director,646,movie_metadata.csv,director_name,2346,469,0.726006192,0.199914749,0.156751337,1000,4932,semantic
countries_and_continents.csv,DS,198,phpRiBb0c.csv,mfr,10,6,0.03030303,0.6,0.028846154,251,77,domain
countries_and_continents.csv,DS,198,dataset_1_anneal.csv,steel,8,5,0.025252525,0.625,0.024271845,251,898,domain
countries_and_continents.csv,DS,198,dataset_1_anneal.csv,surface-quality,5,4,0.02020202,0.8,0.019704433,251,898,domain
countries_and_continents.csv,DS,198,dataset_1_anneal.csv,blue%2Fbright%2Fvarn%2Fclean,4,3,0.015151515,0.75,0.014851485,251,898,domain
countries_and_continents.csv,DS,198,dataset_1_anneal.csv,condition,3,2,0.01010101,0.666666667,0.009950249,251,898,domain
countries_and_continents.csv,DS,198,dataset_1_anneal.csv,bw%2Fme,3,2,0.01010101,0.666666667,0.009950249,251,898,domain
countries_and_continents.csv,DS,198,dataset_1_anneal.csv,product_type,1,1,0.005050505,1,0.005025126,251,898,domain
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,World_countries_env_vars.csv,Country,243,202,0.821138211,0.83127572,0.413087935,246,243,semantic
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,countries_of_the_world.csv,Country,225,197,0.800813008,0.875555556,0.418259023,246,227,semantic
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,fifa_ranking.csv,country_full,216,179,0.727642276,0.828703704,0.387445887,246,57793,semantic
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,gender_development.csv,Country,195,171,0.695121951,0.876923077,0.387755102,246,195,semantic
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,whr2015.csv,Country,158,143,0.581300813,0.905063291,0.353960396,246,158,semantic
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,who_suicide_statistics.csv,country,141,125,0.508130081,0.886524823,0.322997416,246,43776,semantic
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,cwurData.csv,country,59,56,0.227642276,0.949152542,0.183606557,246,2200,semantic
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,movie_metadata.csv,country,64,55,0.223577236,0.859375,0.177419355,246,4932,semantic
wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,movies.csv,country,57,49,0.199186992,0.859649123,0.161716172,246,6820,semantic
countries_and_continents.csv,FIFA,238,fifa_ranking.csv,country_abrv,216,203,0.852941176,0.939814815,0.447136564,251,57793,semantic
countries_and_continents.csv,FIFA,238,wikipedia-iso-country-codes.csv,Alpha-3_code,246,156,0.655462185,0.634146341,0.32231405,251,246,semantic
countries_and_continents.csv,FIFA,238,edu.csv,c_codes,183,112,0.470588235,0.612021858,0.266033254,251,15312,semantic
countries_and_continents.csv,FIPS,248,wikipedia-iso-country-codes.csv,Alpha-2_code,246,163,0.657258065,0.662601626,0.329959514,251,246,semantic
countries_and_continents.csv,GAUL,244,Word_University_Rank_2020.csv,Rank_Char,145,112,0.459016393,0.772413793,0.287917738,251,1396,domain
countries_and_continents.csv,GAUL,244,song_data.csv,song_popularity,102,87,0.356557377,0.852941176,0.251445087,251,18835,domain
countries_and_continents.csv,GAUL,244,Netflix_Shows.csv,user_rating_score,43,37,0.151639344,0.860465116,0.128919861,251,1000,domain
countries_and_continents.csv,GAUL,244,phpRiBb0c.csv,calories,12,9,0.036885246,0.75,0.03515625,251,77,domain
countries_and_continents.csv,GAUL,244,phpRiBb0c.csv,protein,7,4,0.016393443,0.571428571,0.015936255,251,77,domain
countries_and_continents.csv,GAUL,244,dataset_1_anneal.csv,class,5,3,0.012295082,0.6,0.012048193,251,898,domain
countries_and_continents.csv,GAUL,244,billboard_lyrics_1964-2015.csv,Source,4,3,0.012295082,0.75,0.012096774,251,5100,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Gender,2,plasma_retinol.csv,SEX,2,2,1,1,0.5,1470,315,semantic
WA_Fn-UseC_-HR-Employee-Attrition.csv,Gender,2,ipums_la_98-small.csv,sex,2,2,1,1,0.5,1470,7485,semantic
top50.csv,Genre,22,top10s.csv,top_genre,50,13,0.590909091,0.26,0.180555556,50,603,semantic
Minimum_Wage_Data.csv,HighValue,173,phpRiBb0c.csv,protein,7,5,0.028901734,0.714285714,0.027777778,2750,77,domain
Minimum_Wage_Data.csv,HighValue,173,dataset_1_anneal.csv,class,5,4,0.023121387,0.8,0.02247191,2750,898,domain
Minimum_Wage_Data.csv,HighValue,173,billboard_lyrics_1964-2015.csv,Source,4,4,0.023121387,1,0.02259887,2750,5100,domain
countries_and_continents.csv,IOC,227,fifa_ranking.csv,country_abrv,216,178,0.784140969,0.824074074,0.401805869,251,57793,semantic
countries_and_continents.csv,IOC,227,wikipedia-iso-country-codes.csv,Alpha-3_code,246,127,0.559471366,0.516260163,0.268498943,251,246,semantic
countries_and_continents.csv,ISO3166-1-Alpha-2,250,wikipedia-iso-country-codes.csv,Alpha-2_code,246,245,0.98,0.995934959,0.493951613,251,246,semantic
countries_and_continents.csv,ISO3166-1-Alpha-3,250,wikipedia-iso-country-codes.csv,Alpha-3_code,246,245,0.98,0.995934959,0.493951613,251,246,semantic
countries_and_continents.csv,ISO3166-1-Alpha-3,250,edu.csv,c_codes,183,180,0.72,0.983606557,0.415704388,251,15312,semantic
countries_and_continents.csv,ISO3166-1-Alpha-3,250,fifa_ranking.csv,country_abrv,216,136,0.544,0.62962963,0.291845494,251,57793,semantic
countries_and_continents.csv,ISO4217-currency_country_name,236,edu.csv,country,264,183,0.775423729,0.693181818,0.366,251,15312,semantic
countries_and_continents.csv,ITU,233,wikipedia-iso-country-codes.csv,Alpha-3_code,246,159,0.682403433,0.646341463,0.331941545,251,246,semantic
countries_and_continents.csv,ITU,233,fifa_ranking.csv,country_abrv,216,127,0.545064378,0.587962963,0.28285078,251,57793,semantic
countries_and_continents.csv,ITU,233,edu.csv,c_codes,183,123,0.527896996,0.672131148,0.295673077,251,15312,semantic
countries_and_continents.csv,ITU,233,dataset_1_anneal.csv,surface-quality,5,4,0.017167382,0.8,0.016806723,251,898,domain
Minimum_Wage_Data.csv,LowValue,179,gender_development.csv,Mean_Years_of_Education_Female,99,55,0.30726257,0.555555556,0.197841727,2750,195,domain
Minimum_Wage_Data.csv,LowValue,179,ipums_la_98-small.csv,chborn,14,8,0.044692737,0.571428571,0.041450777,2750,7485,domain
Minimum_Wage_Data.csv,LowValue,179,phpRiBb0c.csv,protein,7,6,0.033519553,0.857142857,0.032258065,2750,77,domain
Minimum_Wage_Data.csv,LowValue,179,dataset_1_anneal.csv,class,5,4,0.022346369,0.8,0.02173913,2750,898,domain
Minimum_Wage_Data.csv,LowValue,179,billboard_lyrics_1964-2015.csv,Source,4,4,0.022346369,1,0.021857923,2750,5100,domain
gender_development.csv,Mean_Years_of_Education_Female,99,phpRiBb0c.csv,protein,7,4,0.04040404,0.571428571,0.037735849,195,77,domain
countries_and_continents.csv,name,250,wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,205,0.82,0.833333333,0.413306452,251,246,semantic
countries_and_continents.csv,name,250,World_countries_env_vars.csv,Country,243,203,0.812,0.835390947,0.411764706,251,243,semantic
countries_and_continents.csv,name,250,countries_of_the_world.csv,Country,225,201,0.804,0.893333333,0.423157895,251,227,semantic
featuresdf.csv,name,100,song_data.csv,song_name,13070,74,0.74,0.005661821,0.005618831,100,18835,semantic
countries_and_continents.csv,name,250,fifa_ranking.csv,country_full,216,182,0.728,0.842592593,0.39055794,251,57793,semantic
countries_and_continents.csv,name,250,gender_development.csv,Country,195,160,0.64,0.820512821,0.359550562,251,195,semantic
countries_and_continents.csv,name,250,whr2015.csv,Country,158,147,0.588,0.930379747,0.360294118,251,158,semantic
countries_and_continents.csv,name,250,who_suicide_statistics.csv,country,141,114,0.456,0.808510638,0.291560102,251,43776,semantic
countries_and_continents.csv,name,250,Word_University_Rank_2020.csv,Country,92,86,0.344,0.934782609,0.251461988,251,1396,semantic
countries_and_continents.csv,name,250,movie_metadata.csv,country,64,58,0.232,0.90625,0.184713376,251,4932,semantic
countries_and_continents.csv,name,250,cwurData.csv,country,59,56,0.224,0.949152542,0.181229773,251,2200,semantic
countries_and_continents.csv,name,250,movies.csv,country,57,52,0.208,0.912280702,0.169381107,251,6820,semantic
movies.csv,name,6731,movie_metadata.csv,movie_title,4808,3195,0.47466944,0.664517471,0.276887079,6820,4932,semantic
countries_and_continents.csv,official_name_en,242,wikipedia-iso-country-codes.csv,English_short_name_lower_case,246,205,0.847107438,0.833333333,0.420081967,251,246,semantic
countries_and_continents.csv,official_name_en,242,World_countries_env_vars.csv,Country,243,196,0.809917355,0.806584362,0.404123711,251,243,semantic
countries_and_continents.csv,official_name_en,242,countries_of_the_world.csv,Country,225,185,0.76446281,0.822222222,0.39614561,251,227,semantic
countries_and_continents.csv,official_name_en,242,gender_development.csv,Country,195,179,0.739669421,0.917948718,0.409610984,251,195,semantic
countries_and_continents.csv,official_name_en,242,fifa_ranking.csv,country_full,216,176,0.727272727,0.814814815,0.384279476,251,57793,semantic
countries_and_continents.csv,official_name_en,242,whr2015.csv,Country,158,135,0.55785124,0.85443038,0.3375,251,158,semantic
countries_and_continents.csv,official_name_en,242,who_suicide_statistics.csv,country,141,128,0.52892562,0.907801418,0.334203655,251,43776,semantic
countries_and_continents.csv,official_name_en,242,Word_University_Rank_2020.csv,Country,92,80,0.330578512,0.869565217,0.239520958,251,1396,semantic
countries_and_continents.csv,official_name_en,242,movie_metadata.csv,country,64,51,0.210743802,0.796875,0.166666667,251,4932,semantic
countries_and_continents.csv,official_name_en,242,cwurData.csv,country,59,50,0.20661157,0.847457627,0.166112957,251,2200,semantic
countries_and_continents.csv,official_name_en,242,movies.csv,country,57,44,0.181818182,0.771929825,0.147157191,251,6820,semantic
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,bc,2,1,1,0.5,0.333333333,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,bf,2,1,1,0.5,0.333333333,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,bt,2,1,1,0.5,0.333333333,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,bl,2,1,1,0.5,0.333333333,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,cbond,2,1,1,0.5,0.333333333,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,exptl,2,1,1,0.5,0.333333333,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,ferro,2,1,1,0.5,0.333333333,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,lustre,2,1,1,0.5,0.333333333,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,1,dataset_1_anneal.csv,oil,3,1,1,0.333333333,0.25,1470,898,domain
WA_Fn-UseC_-HR-Employee-Attrition.csv,OverTime,2,ipums_la_98-small.csv,workedyr,3,2,1,0.666666667,0.4,1470,7485,domain
dataset_1_anneal.csv,product_type,1,phpRiBb0c.csv,type,5,1,1,0.2,0.166666667,898,77,domain
dataset_1_anneal.csv,product_type,1,phpRiBb0c.csv,protein,7,1,1,0.142857143,0.125,898,77,domain
phpRiBb0c.csv,protein,7,billboard_lyrics_1964-2015.csv,Source,4,3,0.428571429,0.75,0.272727273,77,5100,domain
Word_University_Rank_2020.csv,Rank_Char,145,song_data.csv,song_popularity,102,79,0.544827586,0.774509804,0.319838057,1396,18835,domain
Word_University_Rank_2020.csv,Rank_Char,145,Netflix_Shows.csv,user_rating_score,43,31,0.213793103,0.720930233,0.164893617,1396,1000,domain
Word_University_Rank_2020.csv,Rank_Char,145,ipums_la_98-small.csv,chborn,14,8,0.055172414,0.571428571,0.050314465,1396,7485,domain
Word_University_Rank_2020.csv,Rank_Char,145,phpRiBb0c.csv,calories,12,7,0.048275862,0.583333333,0.044585987,1396,77,domain
Word_University_Rank_2020.csv,Rank_Char,145,phpRiBb0c.csv,protein,7,6,0.04137931,0.857142857,0.039473684,1396,77,domain
Word_University_Rank_2020.csv,Rank_Char,145,dataset_1_anneal.csv,class,5,4,0.027586207,0.8,0.026666667,1396,898,domain
Word_University_Rank_2020.csv,Rank_Char,145,billboard_lyrics_1964-2015.csv,Source,4,3,0.020689655,0.75,0.020134228,1396,5100,domain
IMDB-Movie-Data.csv,Rating,65,gender_development.csv,Mean_Years_of_Education_Male,90,46,0.707692308,0.511111111,0.296774194,1000,195,domain
IMDB-Movie-Data.csv,Rating,65,gender_development.csv,Mean_Years_of_Education_Female,99,38,0.584615385,0.383838384,0.231707317,1000,195,domain
IMDB-Movie-Data.csv,Rating,65,Minimum_Wage_Data.csv,Low2018,548,36,0.553846154,0.065693431,0.058727569,1000,2750,domain
netflix_titles.csv,rating,23,Netflix_Shows.csv,rating,13,13,0.565217391,1,0.361111111,6236,1000,domain
netflix_titles.csv,rating,23,movies.csv,rating,13,8,0.347826087,0.615384615,0.222222222,6236,6820,domain
worldcitiespop.csv,Region,397,countries_and_continents.csv,EDGAR,213,159,0.400503778,0.746478873,0.260655738,3173958,251,domain
worldcitiespop.csv,Region,397,song_data.csv,song_popularity,102,90,0.226700252,0.882352941,0.180360721,3173958,18835,domain
worldcitiespop.csv,Region,397,Netflix_Shows.csv,user_rating_score,43,42,0.105793451,0.976744186,0.095454545,3173958,1000,domain
worldcitiespop.csv,Region,397,dataset_34_postoperative-patient-data.csv,COMFORT,5,4,0.010075567,0.8,0.009950249,3173958,90,domain
IMDB-Movie-Data.csv,Runtime_Minutes,103,countries_and_continents.csv,GAUL,244,79,0.766990291,0.323770492,0.227665706,1000,251,domain
IMDB-Movie-Data.csv,Runtime_Minutes,103,Brainsize.csv,Weight,33,24,0.233009709,0.727272727,0.176470588,1000,40,domain
IMDB-Movie-Data.csv,Runtime_Minutes,103,phpRiBb0c.csv,calories,12,8,0.077669903,0.666666667,0.069565217,1000,77,domain
iq_brain_size.csv,SEX,2,WA_Fn-UseC_-HR-Employee-Attrition.csv,Gender,2,2,1,1,0.5,20,1470,domain
iq_brain_size.csv,SEX,2,plasma_retinol.csv,SEX,2,2,1,1,0.5,20,315,domain
iq_brain_size.csv,SEX,2,ipums_la_98-small.csv,sex,2,2,1,1,0.5,20,7485,domain
plasma_retinol.csv,SEX,2,ipums_la_98-small.csv,sex,2,2,1,1,0.5,315,7485,semantic
song_data.csv,song_popularity,102,Netflix_Shows.csv,user_rating_score,43,42,0.411764706,0.976744186,0.289655172,18835,1000,domain
song_data.csv,song_popularity,102,ipums_la_98-small.csv,chborn,14,8,0.078431373,0.571428571,0.068965517,18835,7485,domain
song_data.csv,song_popularity,102,phpRiBb0c.csv,protein,7,6,0.058823529,0.857142857,0.055045872,18835,77,domain
song_data.csv,song_popularity,102,dataset_1_anneal.csv,class,5,4,0.039215686,0.8,0.037383178,18835,898,domain
song_data.csv,song_popularity,102,billboard_lyrics_1964-2015.csv,Source,4,3,0.029411765,0.75,0.028301887,18835,5100,domain
dataSpotifyClass.csv,song_title,1956,dataSpotify.csv,song_title,1956,1956,1,1,0.5,2017,2017,semantic
Minimum_Wage_Data.csv,State,55,ipums_la_98-small.csv,bplg,110,41,0.745454545,0.372727273,0.248484848,2750,7485,domain
Minimum_Wage_Data.csv,State,55,ipums_la_98-small.csv,migplac5,50,35,0.636363636,0.7,0.333333333,2750,7485,domain
IMDB-Movie-Data.csv,Title,999,movies.csv,name,6731,773,0.773773774,0.114841777,0.1,1000,6820,semantic
IMDB-Movie-Data.csv,Title,999,movie_metadata.csv,movie_title,4808,630,0.630630631,0.131031614,0.108489754,1000,4932,semantic
Word_University_Rank_2020.csv,University,1395,cwurData.csv,institution,1024,640,0.458781362,0.625,0.264572137,1396,2200,semantic
Brainsize.csv,Weight,33,countries_and_continents.csv,GAUL,244,27,0.818181818,0.110655738,0.097472924,40,251,domain
countries_and_continents.csv,WMO,214,wikipedia-iso-country-codes.csv,Alpha-2_code,246,153,0.714953271,0.62195122,0.332608696,251,246,semantic
