file1,att1,sizeDistinct1,file2,att2,sizeDistinct2,joinSize,containment1,containment2,jaccard,size1,size2,label
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input29,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input30,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input31,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input34,16,12,1,0.75,0.428571429,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input35,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input36,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input37,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input38,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input39,15,12,1,0.8,0.444444444,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input42,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input43,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input44,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input45,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input46,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input47,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input50,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input51,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input52,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input53,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input54,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input55,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input59,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input60,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input61,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input62,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input63,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,key,12,dataset_28_optdigits.csv,input64,17,12,1,0.705882353,0.413793103,2017,5620,domain
dataSpotifyClass.csv,mode,2,dataset_28_optdigits.csv,input9,4,2,1,0.5,0.333333333,2017,5620,domain
dataSpotifyClass.csv,mode,2,dataset_28_optdigits.csv,input25,2,2,1,1,0.5,2017,5620,domain
dataSpotifyClass.csv,mode,2,dataset_28_optdigits.csv,input32,3,2,1,0.666666667,0.4,2017,5620,domain
dataSpotifyClass.csv,mode,2,dataset_28_optdigits.csv,input33,2,2,1,1,0.5,2017,5620,domain
dataSpotifyClass.csv,mode,2,dataset_28_optdigits.csv,input57,2,2,1,1,0.5,2017,5620,domain
newton_hema.csv,cells_percentage,66,top10s.csv,val,94,64,0.96969697,0.680851064,0.4,140,603,domain
newton_hema.csv,cells_percentage,66,cwurData.csv,citations,135,66,1,0.488888889,0.328358209,140,2200,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att10,18,12,1,0.666666667,0.4,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att11,19,12,1,0.631578947,0.387096774,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att22,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att24,21,12,1,0.571428571,0.363636364,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att34,20,12,1,0.6,0.375,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att35,22,12,1,0.545454545,0.352941176,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att36,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att46,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att47,22,12,1,0.545454545,0.352941176,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att48,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att58,24,12,1,0.5,0.333333333,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att59,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att70,20,12,1,0.6,0.375,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att72,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att82,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att84,20,12,1,0.6,0.375,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att94,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att96,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att106,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att107,22,12,1,0.545454545,0.352941176,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att119,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att120,24,12,1,0.5,0.333333333,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att130,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att131,19,12,1,0.631578947,0.387096774,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att142,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att143,19,12,1,0.631578947,0.387096774,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att144,23,12,1,0.52173913,0.342857143,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att154,22,12,1,0.545454545,0.352941176,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att155,18,12,1,0.666666667,0.4,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att156,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att166,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att167,22,12,1,0.545454545,0.352941176,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att168,19,12,1,0.631578947,0.387096774,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att178,18,12,1,0.666666667,0.4,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att179,22,12,1,0.545454545,0.352941176,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att190,18,12,1,0.666666667,0.4,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att191,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att192,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att202,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att203,25,12,1,0.48,0.324324324,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att204,19,12,1,0.631578947,0.387096774,2017,2000,domain
dataSpotifyClass.csv,key,12,dataset_12_mfeat-factors.csv,att216,24,12,1,0.5,0.333333333,2017,2000,domain
newton_hema.csv,cells_percentage,66,ipums_la_98-small.csv,sei,82,63,0.954545455,0.768292683,0.425675676,140,7485,domain
newton_hema.csv,cells_percentage,66,billboard_lyrics_1964-2015.csv,Rank,100,66,1,0.66,0.397590361,140,5100,domain
dataSpotifyClass.csv,id,2017,php9xWOpn.csv,V1,962,962,0.476945959,1,0.322927157,2017,1941,domain
dataSpotifyClass.csv,id,2017,php9xWOpn.csv,V2,994,994,0.492811106,1,0.330122883,2017,1941,domain
dataSpotifyClass.csv,mode,2,php9xWOpn.csv,V12,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,mode,2,php9xWOpn.csv,V13,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,mode,2,php9xWOpn.csv,V28,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,mode,2,php9xWOpn.csv,V29,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,mode,2,php9xWOpn.csv,V30,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,mode,2,php9xWOpn.csv,V31,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,mode,2,php9xWOpn.csv,V32,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,mode,2,php9xWOpn.csv,V33,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,target,2,php9xWOpn.csv,V12,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,target,2,php9xWOpn.csv,V13,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,target,2,php9xWOpn.csv,V28,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,target,2,php9xWOpn.csv,V29,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,target,2,php9xWOpn.csv,V30,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,target,2,php9xWOpn.csv,V31,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,target,2,php9xWOpn.csv,V32,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,target,2,php9xWOpn.csv,V33,2,2,1,1,0.5,2017,1941,domain
dataSpotifyClass.csv,id,2017,IMDB-Movie-Data.csv,Rank,1000,1000,0.495785821,1,0.331455088,2017,1000,domain
dataSpotifyClass.csv,key,12,iq_brain_size.csv,PAIR,10,10,0.833333333,1,0.454545455,2017,20,domain
dataSpotifyClass.csv,id,2017,mobile.csv,id,1000,1000,0.495785821,1,0.331455088,2017,1000,domain
dataSpotifyClass.csv,key,12,mobile.csv,fc,20,12,1,0.6,0.375,2017,1000,domain
dataSpotifyClass.csv,key,12,mobile.csv,n_cores,8,8,0.666666667,1,0.4,2017,1000,domain
dataSpotifyClass.csv,key,12,mobile.csv,pc,21,12,1,0.571428571,0.363636364,2017,1000,domain
dataSpotifyClass.csv,key,12,mobile.csv,sc_w,19,12,1,0.631578947,0.387096774,2017,1000,domain
dataSpotifyClass.csv,mode,2,mobile.csv,blue,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,mode,2,mobile.csv,dual_sim,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,mode,2,mobile.csv,four_g,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,mode,2,mobile.csv,three_g,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,mode,2,mobile.csv,touch_screen,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,mode,2,mobile.csv,wifi,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,target,2,mobile.csv,blue,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,target,2,mobile.csv,dual_sim,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,target,2,mobile.csv,four_g,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,target,2,mobile.csv,three_g,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,target,2,mobile.csv,touch_screen,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,target,2,mobile.csv,wifi,2,2,1,1,0.5,2017,1000,domain
dataSpotifyClass.csv,id,2017,WA_Fn-UseC_-HR-Employee-Attrition.csv,EmployeeNumber,1470,1432,0.709965295,0.97414966,0.410668196,2017,1470,domain
dataSpotifyClass.csv,key,12,WA_Fn-UseC_-HR-Employee-Attrition.csv,NumCompaniesWorked,10,10,0.833333333,1,0.454545455,2017,1470,domain
dataSpotifyClass.csv,key,12,WA_Fn-UseC_-HR-Employee-Attrition.csv,TrainingTimesLastYear,7,7,0.583333333,1,0.368421053,2017,1470,domain
dataSpotifyClass.csv,key,12,WA_Fn-UseC_-HR-Employee-Attrition.csv,YearsInCurrentRole,19,12,1,0.631578947,0.387096774,2017,1470,domain
dataSpotifyClass.csv,key,12,WA_Fn-UseC_-HR-Employee-Attrition.csv,YearsSinceLastPromotion,16,12,1,0.75,0.428571429,2017,1470,domain
dataSpotifyClass.csv,mode,2,WA_Fn-UseC_-HR-Employee-Attrition.csv,EmployeeCount,1,1,0.5,1,0.333333333,2017,1470,domain
dataSpotifyClass.csv,mode,2,WA_Fn-UseC_-HR-Employee-Attrition.csv,StockOptionLevel,4,2,1,0.5,0.333333333,2017,1470,domain
dataSpotifyClass.csv,target,2,WA_Fn-UseC_-HR-Employee-Attrition.csv,EmployeeCount,1,1,0.5,1,0.333333333,2017,1470,domain
dataSpotifyClass.csv,target,2,WA_Fn-UseC_-HR-Employee-Attrition.csv,StockOptionLevel,4,2,1,0.5,0.333333333,2017,1470,domain
dataSpotifyClass.csv,target,2,dataset_28_optdigits.csv,input9,4,2,1,0.5,0.333333333,2017,5620,domain
dataSpotifyClass.csv,target,2,dataset_28_optdigits.csv,input25,2,2,1,1,0.5,2017,5620,domain
dataSpotifyClass.csv,target,2,dataset_28_optdigits.csv,input32,3,2,1,0.666666667,0.4,2017,5620,domain
dataSpotifyClass.csv,target,2,dataset_28_optdigits.csv,input33,2,2,1,1,0.5,2017,5620,domain
dataSpotifyClass.csv,target,2,dataset_28_optdigits.csv,input57,2,2,1,1,0.5,2017,5620,domain
php9xWOpn.csv,V12,2,dataset_28_optdigits.csv,input9,4,2,1,0.5,0.333333333,1941,5620,domain
php9xWOpn.csv,V12,2,dataset_28_optdigits.csv,input25,2,2,1,1,0.5,1941,5620,domain
php9xWOpn.csv,V12,2,dataset_28_optdigits.csv,input32,3,2,1,0.666666667,0.4,1941,5620,domain
php9xWOpn.csv,V12,2,dataset_28_optdigits.csv,input33,2,2,1,1,0.5,1941,5620,domain
php9xWOpn.csv,V12,2,dataset_28_optdigits.csv,input57,2,2,1,1,0.5,1941,5620,domain
php9xWOpn.csv,V13,2,dataset_28_optdigits.csv,input9,4,2,1,0.5,0.333333333,1941,5620,domain
php9xWOpn.csv,V13,2,dataset_28_optdigits.csv,input25,2,2,1,1,0.5,1941,5620,domain
php9xWOpn.csv,V13,2,dataset_28_optdigits.csv,input32,3,2,1,0.666666667,0.4,1941,5620,domain
php9xWOpn.csv,V13,2,dataset_28_optdigits.csv,input33,2,2,1,1,0.5,1941,5620,domain
php9xWOpn.csv,V13,2,dataset_28_optdigits.csv,input57,2,2,1,1,0.5,1941,5620,domain
php9xWOpn.csv,V28,2,dataset_28_optdigits.csv,input9,4,2,1,0.5,0.333333333,1941,5620,domain
php9xWOpn.csv,V28,2,dataset_28_optdigits.csv,input25,2,2,1,1,0.5,1941,5620,domain
php9xWOpn.csv,V28,2,dataset_28_optdigits.csv,input32,3,2,1,0.666666667,0.4,1941,5620,domain
php9xWOpn.csv,V28,2,dataset_28_optdigits.csv,input33,2,2,1,1,0.5,1941,5620,domain
php9xWOpn.csv,V28,2,dataset_28_optdigits.csv,input57,2,2,1,1,0.5,1941,5620,domain
iq_brain_size.csv,PAIR,10,dataset_18_mfeat-morphological.csv,class,10,10,1,1,0.5,20,2000,domain
dataSpotifyClass.csv,key,12,dataset_22_mfeat-zernike.csv,class,10,10,0.833333333,1,0.454545455,2017,2000,domain
iq_brain_size.csv,PAIR,10,dataset_22_mfeat-zernike.csv,class,10,10,1,1,0.5,20,2000,domain
dataSpotifyClass.csv,key,12,dataset_2189_lowbwt.csv,FTV,6,6,0.5,1,0.333333333,2017,189,domain
dataSpotifyClass.csv,mode,2,dataset_2189_lowbwt.csv,LOW,2,2,1,1,0.5,2017,189,domain
dataSpotifyClass.csv,mode,2,dataset_2189_lowbwt.csv,SMOKE,2,2,1,1,0.5,2017,189,domain
dataSpotifyClass.csv,mode,2,dataset_2189_lowbwt.csv,PTL,4,2,1,0.5,0.333333333,2017,189,domain
dataSpotifyClass.csv,mode,2,dataset_2189_lowbwt.csv,HT,2,2,1,1,0.5,2017,189,domain
dataSpotifyClass.csv,mode,2,dataset_2189_lowbwt.csv,UI,2,2,1,1,0.5,2017,189,domain
dataSpotifyClass.csv,target,2,dataset_2189_lowbwt.csv,LOW,2,2,1,1,0.5,2017,189,domain
dataSpotifyClass.csv,target,2,dataset_2189_lowbwt.csv,SMOKE,2,2,1,1,0.5,2017,189,domain
dataSpotifyClass.csv,target,2,dataset_2189_lowbwt.csv,PTL,4,2,1,0.5,0.333333333,2017,189,domain
dataSpotifyClass.csv,target,2,dataset_2189_lowbwt.csv,HT,2,2,1,1,0.5,2017,189,domain
dataSpotifyClass.csv,target,2,dataset_2189_lowbwt.csv,UI,2,2,1,1,0.5,2017,189,domain
dataSpotifyClass.csv,id,2017,cwurData.csv,world_rank,1000,1000,0.495785821,1,0.331455088,2017,2200,domain
dataSpotifyClass.csv,id,2017,cwurData.csv,publications,987,987,0.489340605,1,0.328561917,2017,2200,domain
Minimum_Wage_Data.csv,Year,50,movies.csv,year,31,31,0.62,1,0.382716049,2750,6820,semantic
dataSpotifyClass.csv,mode,2,ICU.csv,STA,2,2,1,1,0.5,2017,200,domain
dataSpotifyClass.csv,target,2,ICU.csv,STA,2,2,1,1,0.5,2017,200,domain
dataSpotifyClass.csv,key,12,menu.csv,Dietary_Fiber,8,8,0.666666667,1,0.4,2017,260,domain
iq_brain_size.csv,PAIR,10,dataset_16_mfeat-karhunen.csv,class,10,10,1,1,0.5,20,2000,domain
dataSpotifyClass.csv,id,2017,dataSpotify.csv,id,2017,2017,1,1,0.5,2017,2017,semantic
dataSpotifyClass.csv,duration_ms,1921,dataSpotify.csv,duration_ms,1921,1921,1,1,0.5,2017,2017,semantic
dataSpotifyClass.csv,key,12,dataSpotify.csv,key,12,12,1,1,0.5,2017,2017,semantic
dataSpotifyClass.csv,mode,2,dataSpotify.csv,mode,2,2,1,1,0.5,2017,2017,semantic
dataSpotifyClass.csv,mode,2,dataSpotify.csv,target,2,2,1,1,0.5,2017,2017,domain
dataSpotifyClass.csv,target,2,dataSpotify.csv,mode,2,2,1,1,0.5,2017,2017,domain
dataSpotifyClass.csv,target,2,dataSpotify.csv,target,2,2,1,1,0.5,2017,2017,semantic
dataSpotifyClass.csv,key,12,wine_quality.csv,quality,7,7,0.583333333,1,0.368421053,2017,6497,domain
Minimum_Wage_Data.csv,Year,50,who_suicide_statistics.csv,year,38,38,0.76,1,0.431818182,2750,43776,semantic
iq_brain_size.csv,PAIR,10,dataset_14_mfeat-fourier.csv,class,10,10,1,1,0.5,20,2000,domain
cwurData.csv,national_rank,229,gender_development.csv,GDI_Rank,159,158,0.689956332,0.993710692,0.407216495,2200,195,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,nfams,8,8,0.666666667,1,0.4,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,momloc,11,11,0.916666667,1,0.47826087,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,momrule,7,7,0.583333333,1,0.368421053,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,poploc,10,10,0.833333333,1,0.454545455,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,sploc,10,10,0.833333333,1,0.454545455,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,sprule,6,6,0.5,1,0.333333333,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,nchild,10,10,0.833333333,1,0.454545455,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,famunit,6,6,0.5,1,0.333333333,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,nsibs,10,10,0.833333333,1,0.454545455,2017,7485,domain
dataSpotifyClass.csv,key,12,ipums_la_98-small.csv,movedin,7,7,0.583333333,1,0.368421053,2017,7485,domain
dataSpotifyClass.csv,mode,2,ipums_la_98-small.csv,ncouples,4,2,1,0.5,0.333333333,2017,7485,domain
dataSpotifyClass.csv,mode,2,ipums_la_98-small.csv,nmothers,4,2,1,0.5,0.333333333,2017,7485,domain
dataSpotifyClass.csv,mode,2,ipums_la_98-small.csv,nfathers,4,2,1,0.5,0.333333333,2017,7485,domain
dataSpotifyClass.csv,mode,2,ipums_la_98-small.csv,steppop,3,2,1,0.666666667,0.4,2017,7485,domain
dataSpotifyClass.csv,mode,2,ipums_la_98-small.csv,nchlt5,4,2,1,0.5,0.333333333,2017,7485,domain
dataSpotifyClass.csv,target,2,ipums_la_98-small.csv,ncouples,4,2,1,0.5,0.333333333,2017,7485,domain
dataSpotifyClass.csv,target,2,ipums_la_98-small.csv,nmothers,4,2,1,0.5,0.333333333,2017,7485,domain
dataSpotifyClass.csv,target,2,ipums_la_98-small.csv,nfathers,4,2,1,0.5,0.333333333,2017,7485,domain
dataSpotifyClass.csv,target,2,ipums_la_98-small.csv,steppop,3,2,1,0.666666667,0.4,2017,7485,domain
dataSpotifyClass.csv,target,2,ipums_la_98-small.csv,nchlt5,4,2,1,0.5,0.333333333,2017,7485,domain
dataSpotifyClass.csv,key,12,phpRiBb0c.csv,sugars,17,12,1,0.705882353,0.413793103,2017,77,domain
dataSpotifyClass.csv,id,2017,fifa_ranking.csv,previous_points,1557,1557,0.771938523,1,0.435646335,2017,57793,domain
php9xWOpn.csv,Class,2,iq_brain_size.csv,ORDER,2,2,1,1,0.5,1941,20,domain
php9xWOpn.csv,Class,2,phpSRnbqC.csv,Class,2,2,1,1,0.5,1941,182,domain
php9xWOpn.csv,Class,2,php0iVrYT.csv,Class,2,2,1,1,0.5,1941,748,domain
php9xWOpn.csv,V12,2,mobile.csv,blue,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V12,2,mobile.csv,dual_sim,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V12,2,mobile.csv,four_g,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V12,2,mobile.csv,three_g,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V12,2,mobile.csv,touch_screen,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V12,2,mobile.csv,wifi,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V13,2,mobile.csv,blue,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V13,2,mobile.csv,dual_sim,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V13,2,mobile.csv,four_g,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V13,2,mobile.csv,three_g,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V13,2,mobile.csv,touch_screen,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V13,2,mobile.csv,wifi,2,2,1,1,0.5,1941,1000,domain
php9xWOpn.csv,V28,2,mobile.csv,blue,2,2,1,1,0.5,1941,1000,domain
